"energy_to_liveness_ratio"
"59.11392405063291"
"58"
"57.655172413793096"
"54.52229299363058"
"51.38121546961326"
"49.230769230769226"
"48.9"
"45.527638190954775"
"43.77659574468085"
"42.52380952380952"
"41.733333333333334"
"40.370370370370374"
"40.09009009009009"
"39.95348837209303"
"39.64912280701754"
"39.14529914529915"
"38.93617021276596"
"38.65470852017937"
"38.47457627118644"
"38.36842105263158"
"38.36"
"38.07174887892376"
"37.919999999999995"
"37.61538461538461"
"37.35159817351598"
"36.75675675675675"
"35.61752988047809"
"35.36764705882353"
"35.195729537366546"
"34.5583038869258"
"34.25"
"33.94230769230769"
"33.6328125"
"33.50806451612903"
"33.23886639676113"
"33.11538461538461"
"32.65384615384615"
"32.39837398373984"
"31.992753623188406"
"31.843003412969285"
"31.843003412969285"
"31.475409836065573"
"31.2540192926045"
"30.59071729957806"
"30.472440944881892"
"30.187969924812034"
"29.965753424657535"
"29.965753424657535"
"29.928057553956833"
"29.899665551839465"
"29.787985865724384"
"29.57095709570957"
"29.07936507936508"
"28.685015290519875"
"28.651315789473685"
"28.566308243727597"
"28.558558558558556"
"28.263665594855308"
"27.97794117647059"
"27.97794117647059"
"27.640449438202246"
"27.46212121212121"
"27.459677419354843"
"27.459677419354843"
"27.189781021897808"
"27.138364779874212"
"27.125382262996943"
"26.948051948051948"
"26.867469879518072"
"26.851063829787233"
"26.67731629392971"
"26.656716417910445"
"26.656716417910445"
"26.656716417910445"
"26.521739130434785"
"26.208178438661708"
"26.202185792349724"
"26.103896103896105"
"26.10271903323263"
"25.981308411214954"
"25.723905723905723"
"25.47400611620795"
"25.396825396825395"
"25.308310991957104"
"25.289017341040463"
"25.19893899204244"
"25.12987012987013"
"25.028571428571425"
"24.80243161094225"
"24.503105590062113"
"24.503105590062113"
"24.448275862068964"
"24.4375"
"24.433333333333334"
"24.41696113074205"
"24.396551724137932"
"24.226519337016573"
"24.226519337016573"
"24.147286821705425"
"24.133738601823712"
"23.953488372093023"
"23.695652173913043"
"23.65921787709497"
"23.559782608695652"
"23.508064516129032"
"23.467741935483872"
"23.454038997214482"
"23.343195266272193"
"23.10810810810811"
"23.105263157894736"
"22.892857142857142"
"22.876712328767123"
"22.849162011173185"
"22.840236686390536"
"22.810126582278482"
"22.809523809523807"
"22.75184275184275"
"22.679045092838198"
"22.45136186770428"
"22.416452442159386"
"22.373333333333335"
"22.369146005509645"
"22.34463276836158"
"22.34463276836158"
"22.34463276836158"
"22.28782287822878"
"22.27272727272727"
"22.27272727272727"
"22.27272727272727"
"22.129186602870817"
"22.019704433497537"
"21.93154034229829"
"21.90721649484536"
"21.87192118226601"
"21.83783783783784"
"21.83023872679045"
"21.80451127819549"
"21.78477690288714"
"21.77777777777778"
"21.750000000000004"
"21.74757281553398"
"21.74757281553398"
"21.724137931034484"
"21.666666666666664"
"21.654676258992804"
"21.650246305418722"
"21.650246305418722"
"21.594202898550726"
"21.57190635451505"
"21.54017857142857"
"21.487964989059083"
"21.334841628959275"
"21.333333333333332"
"21.29834254143646"
"21.270983213429258"
"21.149068322981368"
"21.118644067796613"
"20.98901098901099"
"20.95808383233533"
"20.8868501529052"
"20.877598152424945"
"20.866336633663366"
"20.813953488372093"
"20.787746170678336"
"20.765661252900234"
"20.76555023923445"
"20.70048309178744"
"20.659025787965614"
"20.610328638497652"
"20.589473684210525"
"20.579710144927535"
"20.551181102362204"
"20.51918735891648"
"20.507246376811594"
"20.473372781065088"
"20.444444444444443"
"20.38659793814433"
"20.363196125907987"
"20.363196125907987"
"20.28322440087146"
"20.25943396226415"
"20.086956521739133"
"19.950859950859954"
"19.950859950859954"
"19.94490358126722"
"19.935483870967744"
"19.89106753812636"
"19.89100817438692"
"19.878934624697333"
"19.846827133479213"
"19.794721407624635"
"19.790794979079497"
"19.745762711864405"
"19.717391304347828"
"19.70899470899471"
"19.670588235294115"
"19.522821576763484"
"19.518072289156628"
"19.512711864406782"
"19.504950495049506"
"19.485148514851485"
"19.480198019801982"
"19.463087248322147"
"19.460093896713616"
"19.442508710801395"
"19.441964285714285"
"19.42622950819672"
"19.389312977099237"
"19.342723004694836"
"19.30735930735931"
"19.30735930735931"
"19.27710843373494"
"19.2"
"19.06779661016949"
"19.01565995525727"
"18.923395445134574"
"18.921348314606742"
"18.9126213592233"
"18.90274314214464"
"18.866995073891626"
"18.826979472140764"
"18.81578947368421"
"18.778280542986423"
"18.778280542986423"
"18.77149877149877"
"18.73170731707317"
"18.705882352941178"
"18.70246085011186"
"18.701923076923077"
"18.698979591836736"
"18.65671641791045"
"18.64516129032258"
"18.623376623376622"
"18.611670020120727"
"18.591885441527445"
"18.57831325301205"
"18.560975609756095"
"18.526315789473685"
"18.523809523809522"
"18.513513513513512"
"18.493723849372383"
"18.46456692913386"
"18.411633109619686"
"18.40686274509804"
"18.363228699551566"
"18.347457627118644"
"18.34625322997416"
"18.330206378986865"
"18.297455968688848"
"18.292079207920793"
"18.245967741935484"
"18.19085487077535"
"18.155339805825246"
"18.123569794050344"
"18.07909604519774"
"18.06390977443609"
"18.0625"
"18.06122448979592"
"18.047722342733188"
"18.01571709233792"
"18.009049773755656"
"17.963636363636365"
"17.955911823647295"
